Letter,MAD1,ptp1,SC1,fftPeak1,meanFFTOne1,meanFFTTwo1,meanFFTThree1,meanFFTFour1,meanFFTFive1,stdFFTOne1,stdFFTTwo1,stdFFTThree1,stdFFTFour1,stdFFTFive1,meanSTFTOne1,meanSTFTTwo1,meanSTFTThree1,meanSTFTFour1,meanSTFTFive1,stdSTFTOne1,stdSTFTTwo1,stdSTFTThree1,stdSTFTFour1,stdSTFTFive1,MAD2,ptp2,SC2,fftPeak2,meanFFTOne2,meanFFTTwo2,meanFFTThree2,meanFFTFour2,meanFFTFive2,stdFFTOne2,stdFFTTwo2,stdFFTThree2,stdFFTFour2,stdFFTFive2,meanSTFTOne2,meanSTFTTwo2,meanSTFTThree2,meanSTFTFour2,meanSTFTFive2,stdSTFTOne2,stdSTFTTwo2,stdSTFTThree2,stdSTFTFour2,stdSTFTFive2
T,0.421033064,11.44295413,0.127552172,3.571428571,110.2585978,59.69976906,24.32581282,10.8595769,4.252060957,0.930848969,3.55853704,0.971659691,3.395171646,0.961440505,3.590428763,5.885065459,0.907225158,0.562829123,0.69891868,0.11201487,0.606833387,0.094644778,0.160766047,0.035093158,0.463205799,10.01671734,0.128187757,3.571428571,105.7835602,68.41033996,16.50349557,6.41345011,4.826264473,1.199813724,3.977969345,0.850592047,4.011961488,1.010884501,3.56336649,5.345544447,0.896917474,0.500835094,0.719905495,0.110425687,0.564011754,0.095290679,0.146423098,0.031414096
T,0.384258142,11.6835996,0.121220024,4.464285714,108.9064091,60.81367599,26.65149825,13.46888225,7.086377581,3.356634506,3.683637401,0.711352576,3.569088103,0.826133245,3.528730182,7.581541986,0.936267721,0.957227367,0.664497986,0.107785711,0.542883632,0.080951272,0.148809528,0.029297154,0.42537356,10.99969216,0.12269835,4.464285714,105.0033509,68.47092236,18.03261762,10.5636646,6.868946818,2.755040389,3.417694304,1.053761092,3.707904738,0.788973639,3.67344925,6.882482426,0.874466151,0.725552509,0.675783054,0.074163002,0.515478709,0.056091477,0.133767989,0.02312432
T,0.382227308,12.38947989,0.145578554,6.25,113.7504725,54.19181611,26.94203285,13.37235849,6.525341119,1.854925844,5.244870529,1.411960856,5.487015997,1.123344216,3.458189172,5.967438743,1.191629256,0.722268687,0.96616304,0.170148083,0.784767625,0.158854888,0.200381702,0.048231207,0.466260747,10.89300453,0.148907129,5.357142857,106.9011706,66.0937169,18.61992304,7.552544679,7.943043081,1.764276477,5.026490718,1.084066725,5.558546072,1.412498661,3.523541067,5.270199758,1.119123854,0.63368777,0.932291224,0.117098754,0.719656235,0.098143533,0.184978715,0.063318172
T,0.441557181,10.24677328,0.155282884,4.464285714,100.5937844,75.45980768,12.876881,4.779789918,6.584389304,1.449972709,5.733192856,1.133565247,5.155235657,1.214880023,3.604794491,6.106450577,1.151256941,0.436700193,1.005034314,0.208113958,0.758455933,0.106491022,0.176156051,0.03553374,0.463087457,10.85893072,0.158690705,4.464285714,99.47496578,75.01210673,11.25096977,5.230872155,5.455804498,1.211730972,6.69147361,1.63142901,4.69518074,0.852770005,3.682075425,5.751521184,1.107095244,0.426625627,0.913000525,0.107593223,0.799824855,0.142521817,0.225067775,0.057813404
T,0.523690868,10.52632836,0.146625877,3.571428571,102.5585828,70.98141508,21.37634054,4.969835058,6.214674037,1.375334822,5.076545451,1.097947291,4.833815746,1.103641683,3.982200309,4.643852551,1.132063329,0.499786897,0.89322632,0.127835275,0.768706807,0.110584163,0.211650231,0.053382552,0.564291187,10.28586814,0.153137857,4.464285714,98.84639772,74.57201391,14.89962339,6.417500944,6.070876397,1.173532111,4.804639782,0.926958979,5.699949099,1.215927425,3.934163744,4.218353789,1.073848058,0.373889966,0.926284167,0.120774129,0.762406622,0.107533902,0.199735085,0.048633134
T,0.490738238,9.226804577,0.136142606,3.571428571,99.00820246,76.32392186,10.01823508,6.334945343,6.214718941,1.340630442,4.069900275,0.989476051,4.504810428,1.086087593,3.512802233,4.506771315,0.94247582,0.258716066,0.730263328,0.126514144,0.616877323,0.088202191,0.177448751,0.029562804,0.533154412,9.098018516,0.147601229,4.464285714,91.85335476,81.5429051,10.90192213,4.77380404,5.514168745,1.060942368,4.501145762,1.182413653,4.395540732,0.740653208,3.521225783,4.230187533,0.916876468,0.312941052,0.783791894,0.090814284,0.654273128,0.108768122,0.164627382,0.03398909
T,0.416913402,12.40135465,0.131297683,4.464285714,107.1397213,60.60072298,35.35739038,10.66023711,8.774920024,3.127623632,3.771296886,0.964474396,3.796743581,0.78806052,3.730114997,5.657529788,1.005413129,0.887216002,0.717575288,0.108612167,0.638129446,0.124049076,0.163735182,0.053500768,0.452841475,12.18093874,0.129477244,4.464285714,105.39658,66.24604412,26.44102802,7.068415967,6.148262368,1.750281412,3.842730649,0.938069554,4.458827192,0.824454129,3.666334976,5.233809791,0.946786392,0.723022673,0.671625526,0.094245091,0.559278527,0.091163299,0.154283659,0.027524851
T,0.409775849,11.27961,0.122535426,3.571428571,107.7155783,64.8051893,21.70014913,10.02291489,4.834636735,1.702096804,3.734970012,0.712724378,3.596376089,0.911444179,3.557301636,6.917758457,0.856750061,0.701309898,0.657901647,0.096553814,0.529451637,0.103258565,0.138169031,0.037876718,0.482124232,10.72009406,0.129530147,6.25,101.1567546,72.02628051,15.45438172,5.66913827,4.101774854,0.914630162,3.288873139,0.670262386,4.373070275,0.846273827,3.824847972,6.151993689,0.834563285,0.550887085,0.691810194,0.094478128,0.558166171,0.082606412,0.141931158,0.035094734
T,0.443293915,10.2591403,0.142221293,4.464285714,105.592204,70.22964622,11.70057801,4.47019942,6.648228839,1.986218824,4.903417117,1.344577366,4.711749735,0.779145733,3.59538615,4.609707449,1.098134903,0.345779694,0.917544035,0.110321132,0.676618597,0.096555425,0.168594043,0.029907099,0.519384206,9.486072302,0.143877651,4.464285714,99.18609209,74.94096898,10.73010575,3.777318359,6.141823194,1.561493425,4.574086379,0.892063138,4.685737127,0.939624111,3.664584266,4.257684412,0.978518374,0.378822844,0.811291503,0.105513696,0.660839221,0.116158322,0.166970831,0.04514853
T,0.439195877,9.996264966,0.130800693,5.357142857,101.10542,79.23722781,10.83677544,4.991670812,4.892609288,1.353795427,3.693226039,1.310784996,3.834842952,0.830874461,3.26650282,4.547326162,0.816791879,0.301487436,0.711081662,0.083755439,0.561467968,0.064266117,0.133763915,0.040052123,0.4981079,9.816263226,0.138159708,5.357142857,94.95711668,81.90085666,8.735857712,2.88529859,5.410847835,1.008534409,4.197482376,1.11490235,4.50553037,1.102307351,3.532185581,4.324888669,0.904829872,0.301326425,0.752114565,0.095484808,0.582041983,0.088366266,0.150232985,0.033341719
T,0.432996438,10.53432193,0.142154483,4.464285714,103.962948,73.0594218,15.23052328,8.860930849,5.730695668,1.270920488,4.510530402,0.95226167,4.20680482,1.0593531,3.59621234,6.2139753,1.00356501,0.435219541,0.834806461,0.111563475,0.709817773,0.110096178,0.190025544,0.04809563,0.464564514,10.65983741,0.141565942,4.464285714,100.7844209,75.36886333,15.70868941,7.515682375,4.688889207,1.118686532,4.180014004,0.756721449,4.62523223,1.082374345,3.664766764,5.847273558,0.955301206,0.419320954,0.819123624,0.080745507,0.665801834,0.120293018,0.157299024,0.034095158
T,0.424241115,10.03152524,0.126034846,3.571428571,103.7581372,72.60409463,14.83776335,6.113781134,5.467221877,1.268095023,3.519842915,0.831817518,3.708347314,0.97157271,3.495581161,5.996283197,0.88353558,0.468714396,0.699201352,0.087112622,0.563483617,0.077979312,0.144531295,0.037665903,0.464017672,10.44388291,0.136060689,3.571428571,98.43130841,76.73901288,12.11763811,4.734328948,4.669077793,1.010424626,4.986254248,1.041641938,3.886085138,0.842170379,3.696137742,5.744298563,0.916631102,0.443822742,0.716976819,0.120601197,0.587870715,0.08763722,0.155416066,0.03619763
T,0.463865555,10.46016961,0.13251718,3.571428571,105.6848541,68.52144439,17.43640602,10.84663083,4.6513496,1.190281698,4.312862215,0.849697082,4.45322899,0.734901837,3.592282723,5.607136778,0.9154867,0.512380352,0.776542383,0.112910065,0.621845623,0.096151801,0.161806041,0.028407338,0.525343432,9.739102007,0.132761631,3.571428571,98.51533961,75.68420152,14.91561733,7.593039707,4.872417132,1.47086412,4.794364317,1.319694452,3.785099989,0.916393308,3.735284367,4.963396508,0.913327043,0.47952062,0.72497778,0.132860637,0.575494541,0.099894122,0.147582256,0.034432623
U,0.503872065,8.59317266,0.160860317,4.464285714,91.38121805,81.86746079,23.16050824,12.98444199,7.460121071,2.885582342,5.999504643,1.3333353,5.379226008,0.972981777,3.900593148,5.03035303,1.260113896,0.797922599,0.980064131,0.260388526,0.732845591,0.145366021,0.176127617,0.049381035,0.489371173,7.973142344,0.156149179,5.357142857,88.03318118,82.11307988,29.59023753,15.71928973,8.534001603,2.420092319,6.382496574,2.159417777,7.132584051,2.002009082,3.914008931,5.455209233,1.349552125,0.92216011,0.90158462,0.207523066,0.672363409,0.116943205,0.184049672,0.0453719
U,0.500149822,11.94716505,0.171615102,10.71428571,102.3584015,57.03656439,39.32869812,25.98990822,8.587841816,1.493962657,8.601997157,2.261393757,6.699287661,1.844136727,4.389448759,5.457733244,1.71751545,0.936312839,1.260233123,0.206155767,0.963848786,0.158776259,0.23805814,0.051730572,0.478108832,10.80989069,0.163576874,6.25,102.4381921,58.70272221,35.48335126,27.8543249,10.78310607,3.549072812,6.315809127,1.258801974,7.275008881,1.988555228,4.222909492,6.075073132,1.527123492,1.106122967,1.103488197,0.172700173,0.896947499,0.102645612,0.240895293,0.04851965
U,0.503158698,13.1357565,0.181177489,5.357142857,104.7445389,45.05204977,46.25809233,17.58171853,10.62870469,3.652663697,8.278897025,2.665065945,7.581103696,1.793986121,4.808473831,6.699672997,1.914916801,1.590989165,1.414203728,0.163445257,1.10222788,0.175662229,0.293764673,0.071252,0.530337951,11.30352087,0.174143037,5.357142857,100.6099517,59.60012988,30.34201765,24.02499622,15.91590709,3.592866515,9.707889724,2.564651487,8.316076216,1.473671944,4.472407644,6.024866559,1.729119038,1.79318515,1.179633099,0.243213393,0.957257274,0.161881577,0.265763301,0.06746778
U,0.516041208,10.76244445,0.171862179,4.464285714,98.98279828,67.68614762,33.18367507,9.549752081,12.00859629,3.765426714,6.714420677,1.182287114,6.343442966,1.43217293,4.23262234,5.758824967,1.586001778,1.481558117,1.186597819,0.189643949,0.9353451,0.162992553,0.230631069,0.05585729,0.490721746,9.438976534,0.163394037,4.464285714,96.40076163,73.98509936,21.3258335,18.10609931,12.13547956,4.471525582,6.860266618,2.081430525,7.8001546,1.692160722,3.896409433,5.530356854,1.405150791,1.230430416,1.048205776,0.302206162,0.784061295,0.147964439,0.206559911,0.045137744
U,0.54812287,10.98437874,0.188077037,3.571428571,75.56829916,82.14281634,37.41436733,5.768594992,28.23887078,8.371517247,7.918541737,2.611457859,6.343253846,1.379613242,4.49603072,6.448230307,1.84697652,2.320272879,1.187492186,0.150696989,0.920871103,0.131668649,0.221496706,0.046620287,0.488887516,9.343038997,0.157000849,3.571428571,94.69605781,77.78876959,19.84148987,12.72727205,10.43019895,3.036835433,6.336652233,1.46023003,6.757467084,1.14644166,3.784525141,5.166890788,1.305893633,1.096746578,0.899236162,0.153363607,0.696437889,0.103051863,0.1981499,0.043669929
U,0.582770792,9.457463377,0.215843924,2.678571429,72.1550249,83.76411012,29.58861675,9.7435367,30.8877787,9.228073887,11.57938655,2.725115582,8.193542157,1.722454764,4.758092318,5.86023568,2.338787361,2.342338608,1.577735727,0.208650736,1.196449935,0.19744031,0.320037771,0.063608512,0.548652076,7.879705491,0.18548004,3.571428571,86.67528241,81.50607509,19.9301769,11.79738557,12.22363694,2.276940186,7.157286002,1.480970809,7.535464614,1.384217736,4.178917284,4.818913002,1.598336025,1.023801735,1.247241939,0.173642761,0.973438608,0.161757739,0.24294382,0.05659206
U,0.51075341,11.94380641,0.174725503,6.25,98.15988688,63.85926709,43.12605172,10.44778717,12.91056392,3.599028342,8.344606923,1.795504858,6.848901675,1.432710623,4.577902461,6.158474183,1.83079812,1.626449836,1.229652381,0.166457427,1.02474917,0.205734612,0.270438964,0.063998708,0.507235536,9.777607368,0.173281275,5.357142857,95.99839538,74.29458503,23.41110535,17.19545442,11.52262294,4.862683508,7.6170828,2.37215736,7.715863006,1.986559023,4.094628227,5.62285971,1.559492716,1.097457925,1.110596998,0.250806967,0.883313498,0.143512827,0.240162448,0.069237021
U,0.558301332,9.333561884,0.207357401,4.464285714,66.14939848,89.58379228,34.81274529,16.12115744,27.91543218,7.554637833,8.724077298,2.755989558,7.857484405,1.836400954,4.620486571,5.571869721,2.056515785,2.366907649,1.349810195,0.230628191,1.058270548,0.133154879,0.264168866,0.058867388,0.521025612,8.053068065,0.186413995,5.357142857,81.18660319,89.75567706,18.54086147,7.002766007,8.938856503,1.815756491,7.052967008,1.760412109,6.992986619,1.269330325,3.967006598,4.658254245,1.435270077,0.894176417,1.137320352,0.218739822,0.93796401,0.147344478,0.242544323,0.056603946
U,0.538549532,9.307971178,0.196129816,3.571428571,72.2566032,89.87804628,27.25088104,12.64333814,26.76871073,7.010115532,8.013170341,1.895203851,6.191952883,1.424750889,4.403716993,5.918764493,1.727775931,2.04828207,1.137789929,0.207451148,0.920097145,0.167711578,0.243776108,0.065587846,0.519787974,7.933478377,0.171448849,3.571428571,85.87022146,87.52184803,13.04420286,9.386582462,11.81537418,5.026982447,5.347334384,1.622050872,6.530973719,1.398477607,3.968287585,5.104320108,1.25679737,0.923717079,0.990721621,0.247933734,0.798802538,0.128513807,0.206325947,0.037915401
U,0.538460605,11.52343928,0.220221182,3.571428571,70.35794543,82.90197629,38.64932601,14.42190889,32.91364725,8.89559035,11.6785134,4.140685441,9.122315392,1.502375551,4.703788081,6.583583065,2.279483194,2.832830082,1.547570221,0.265584572,1.328157258,0.234633935,0.35984123,0.078053032,0.522790476,8.501931466,0.204158419,3.571428571,86.38056133,83.96076515,19.24278115,7.403729947,11.0483492,3.158945035,7.342237393,1.285826593,9.092743275,2.766462546,4.17477784,5.142794034,1.703754692,0.97219475,1.420796434,0.352664784,1.128088563,0.155654142,0.294751679,0.066203982
U,0.519682253,7.836236945,0.186189673,4.464285714,76.23688621,91.00011208,26.60884248,8.565402566,21.99534967,4.936409472,6.852279436,2.134267832,5.689923088,1.268886006,4.113729315,5.62116102,1.60011678,1.739637484,1.088426381,0.171526511,0.862641774,0.154290846,0.231226623,0.061644117,0.497225855,7.503624441,0.167780814,4.464285714,84.51973402,90.75873781,12.84243751,5.879570518,8.236791202,1.996482027,6.194861973,1.169084824,6.250919937,1.536267765,3.681309918,4.948172308,1.265681586,0.673033339,0.939989238,0.21004125,0.711386408,0.102972889,0.198608618,0.046324142
U,0.525694349,9.970441983,0.175707959,3.571428571,81.53660163,84.9378956,31.03251978,10.42197178,17.5789292,3.89129867,7.720279505,3.100448724,5.653015431,1.656741905,4.26393485,5.39605959,1.58840337,1.766659331,1.034225928,0.201618662,0.830140382,0.147156422,0.222224462,0.067609815,0.51698127,7.649094774,0.160965317,3.571428571,83.10534092,88.23512531,19.18134643,10.6455789,6.637618095,1.939278786,5.910260846,1.114672661,6.258912476,0.990528618,3.863007571,4.955527329,1.17265213,0.699182306,0.931265223,0.221439854,0.693649656,0.087392527,0.173036033,0.035705702
U,0.543302773,12.64918817,0.184405845,4.464285714,91.60677208,66.40330608,46.94255781,14.77969462,15.57651042,3.093214299,10.01260238,3.585374098,7.395147451,1.963023813,4.83538211,6.261668031,1.97720684,2.046600132,1.370214793,0.227646275,1.0648396,0.13506713,0.271309519,0.057005591,0.538342519,8.570579302,0.191492467,4.464285714,93.04555613,74.30756196,24.50347103,17.38811854,8.030950422,2.116174741,9.339551598,1.635483542,9.103664607,2.404048084,4.357612901,5.18885493,1.810820297,1.011246458,1.444767018,0.28095501,1.076486579,0.161999465,0.25653813,0.056554415
U,0.569296449,7.078066994,0.187161013,3.571428571,72.81371672,92.1731591,26.07582081,3.853018118,15.89189043,4.689375363,6.023498086,1.317987744,6.513537159,1.230201063,4.219181207,5.008844865,1.543627852,1.412266646,1.182161128,0.197766236,0.881414241,0.141782216,0.214581404,0.053140394,0.567335556,7.4198416,0.180360171,3.571428571,78.28769384,90.44457249,20.29358231,10.27344335,6.912539154,1.397103272,6.254976416,1.455723116,7.074228362,1.912510546,4.050142123,4.635820357,1.323136453,0.656486762,1.075629059,0.156385783,0.854928779,0.115244757,0.225151345,0.054695111
U,0.574032809,11.28089943,0.189878827,0.892857143,86.80109142,66.95465219,31.0859584,13.35552179,25.09873217,9.993744641,9.820207042,3.135416218,8.563143052,1.676949334,4.999755174,5.919401884,2.094271904,2.154782873,1.314632601,0.278722644,1.030236936,0.21125532,0.275708909,0.081198881,0.605431608,7.25611433,0.164910223,1.785714286,90.54723752,76.83865306,11.81771735,5.038423924,7.061214784,1.530159142,6.139446843,1.603020646,5.9495293,1.087103586,4.331212854,4.773637763,1.209660443,0.601916809,0.948580394,0.122814435,0.719768359,0.1290528,0.192486693,0.04716645
U,0.527419546,9.635214465,0.164509222,10.71428571,85.09021448,87.10782461,20.70225746,5.819286545,8.687861411,2.829037963,8.269599186,1.867008221,5.019861105,1.017977986,4.25960568,5.235671207,1.3377658,1.01162909,0.994407418,0.172366844,0.762474363,0.1336912,0.199431072,0.041477061,0.494946588,9.041593226,0.163174013,3.571428571,84.89761665,88.59558591,13.63156202,7.659831045,6.35900629,1.359523845,7.01142018,1.25436598,7.410619387,1.077606584,3.778296067,4.9707466,1.19252356,0.87555813,0.929193023,0.30124745,0.707246794,0.106571594,0.196212154,0.042958976
U,0.538337624,9.774500888,0.17583487,5.357142857,90.34735585,81.40531211,22.07753369,8.327085801,9.530326392,2.168802116,8.047170855,2.180497274,6.133563714,0.916628984,4.249653506,5.069430445,1.472801727,1.072838097,1.152600728,0.179457725,0.918948283,0.135806927,0.218661343,0.041972695,0.546152453,8.204768891,0.180214352,5.357142857,87.82437211,83.68020577,16.2699153,12.07083549,7.86936105,1.815463003,8.260094476,1.823803474,8.803923087,1.687848789,4.118184586,4.932506564,1.540503876,0.852636273,1.168626328,0.245405238,0.850553332,0.107982838,0.220538151,0.038463528
U,0.535486861,8.812290374,0.203925242,4.464285714,76.80286412,87.29399749,31.82092395,8.490625023,19.08453726,4.808136873,9.221827117,2.512476632,7.86142063,1.908231708,4.389943665,5.737190207,1.942154297,1.722331688,1.469152366,0.315515887,1.131097263,0.190788148,0.294345731,0.071771374,0.526936941,8.034922288,0.195216996,4.464285714,85.71218115,86.18464753,17.00285723,6.922066887,8.735587093,2.026025576,7.112579451,1.249946561,8.946653419,2.27702744,3.983673115,4.993625242,1.591614009,0.80815725,1.327955087,0.245728599,1.030935884,0.136578803,0.256176889,0.054807129
U,0.553382375,9.105455441,0.195803273,3.571428571,86.35266846,78.5370515,32.474147,10.01324579,14.18891091,3.195155836,7.926153811,2.085881988,6.905131617,1.509971622,4.625081873,5.459109088,1.830770165,1.32553105,1.388473766,0.244965701,1.08272302,0.17682128,0.277159045,0.064708099,0.546137751,8.189211508,0.188375592,3.571428571,87.40821963,82.66275595,21.50047462,10.1171623,7.34668468,2.047837686,7.735756,1.378135994,7.862658322,1.409344682,4.17566268,5.046076379,1.573070635,0.744806957,1.301107563,0.201962478,0.985753428,0.184726124,0.248209866,0.05406377
U,0.555424626,9.552127235,0.204831415,1.785714286,69.35013013,87.98691579,33.64602532,11.25042956,23.49687748,4.761277953,9.103776776,3.183951391,6.747773035,1.384057633,4.559919316,5.937880688,1.917447164,1.942469966,1.289696146,0.199157179,1.07514237,0.168940034,0.284440123,0.068302184,0.551507991,7.62958494,0.190684798,2.678571429,80.91518552,87.57350863,21.31435787,8.292959038,8.81151062,2.92266381,6.600376104,1.345235081,7.083528757,1.600159464,4.142948905,4.915225026,1.442156097,0.879421199,1.197278849,0.268973018,1.0058873,0.164986083,0.287882232,0.068776329
U,0.5688497,9.056229463,0.20947669,5.357142857,85.15608656,75.1220399,34.78946395,7.620372607,16.7532164,2.982991896,10.94310125,2.336002639,8.226582874,1.695830559,4.690882261,5.423605628,2.143582434,1.586668374,1.64409017,0.208002559,1.257062983,0.206359615,0.317250242,0.076177539,0.554327911,7.977932107,0.202356193,5.357142857,88.86377284,77.18822344,25.782997,11.99191494,8.52887151,2.107661513,8.368591092,2.257882513,9.80951885,2.317676853,4.31333474,4.836011788,1.844621793,0.754163422,1.57093207,0.308879194,1.15707114,0.189686611,0.299732207,0.062588911
U,0.595644614,11.59116244,0.2144764,4.464285714,82.06285032,70.43762221,47.63501329,12.29519598,22.21939254,6.496821357,13.79892333,3.684346209,9.958821213,2.866218008,5.065789104,5.248441269,2.540601719,1.787713782,1.720615553,0.327868062,1.35802123,0.238733554,0.363448543,0.078071201,0.585867278,8.847464785,0.209598287,4.464285714,90.25123286,73.22418722,30.91262483,13.96845845,9.99654765,1.517134594,10.42815756,2.588927831,11.63430238,3.144664174,4.546810661,4.791656064,2.068077353,0.911452071,1.674827797,0.317396578,1.277521325,0.220307694,0.329517718,0.070040594
U,0.477985092,8.242864416,0.167222778,6.25,76.46078578,96.52715493,23.67835944,8.195597228,7.472908571,2.031760004,6.262452612,1.266705786,5.758609351,1.214832083,3.632365446,4.943269683,1.233573704,0.967369247,0.93192005,0.147312388,0.696883684,0.109047336,0.172234247,0.042679185,0.471942265,7.926120507,0.17047794,5.357142857,77.42654675,96.29744792,18.03687496,9.47923943,5.446842765,1.496689191,6.465203645,1.566520032,6.694453936,1.696172478,3.433748586,4.909062476,1.184991338,0.807440748,0.959657553,0.276556786,0.699161655,0.09902891,0.179734163,0.029102618
U,0.499006535,10.79980442,0.184898424,2.678571429,87.44748867,75.42639351,40.10756602,9.157527153,21.17846561,3.165400835,8.853273408,1.698390309,6.412281769,1.343868802,4.415488353,5.70174813,1.857740003,2.114828708,1.279600235,0.224084772,1.027369404,0.152989102,0.262108129,0.044292914,0.496327449,9.337552414,0.179294689,5.357142857,91.98637543,79.72052323,21.18759887,11.279542,9.266628389,2.099536649,7.091585594,1.890166667,9.652449132,2.598168649,4.060650532,5.175463624,1.578387926,1.037008561,1.256723842,0.309139656,0.941295845,0.086664616,0.247568817,0.044814616
U,0.580324394,7.163610355,0.190102629,4.464285714,77.0505549,91.72464195,25.71133129,6.310480474,11.78268502,2.602440817,6.903418957,1.719713449,6.053942482,1.175445573,4.468453,5.142863124,1.515345156,1.166013937,1.176902656,0.133034108,0.919727391,0.14586534,0.242193391,0.051027877,0.546875807,7.603358153,0.175108285,5.357142857,80.7909224,91.58090713,18.31290229,9.192109446,6.508154244,2.008005818,6.571100338,1.316274444,6.765182139,1.775318791,4.049490243,4.773382452,1.290782879,0.675375752,1.064752047,0.194647529,0.800640261,0.12393918,0.212593168,0.046205357
U,0.517067853,7.623234956,0.167743199,5.357142857,84.64416529,89.11374095,23.54822053,7.470668533,8.399004638,1.802476221,6.226848961,1.219284688,5.651520118,0.822303145,3.886690875,4.776209319,1.322799934,0.842130876,1.031592751,0.185998173,0.808945697,0.150755388,0.218791831,0.054408992,0.509511506,7.809181172,0.170864773,4.464285714,84.89306431,90.21834136,14.85443476,8.327163993,5.745815156,1.648582766,5.541034143,1.404587476,6.905512877,1.231083826,3.600388928,4.629250388,1.202849009,0.63014592,1.031695268,0.206324742,0.825787001,0.151620137,0.222593887,0.049198089
U,0.567886107,10.90395952,0.203144684,4.464285714,85.48651721,76.98248317,35.45463651,6.936555139,21.58304289,3.766517789,10.72128304,3.149556065,7.634459777,1.921055491,4.946199748,6.479257747,2.080772514,2.23391415,1.541794263,0.210468043,1.227641928,0.220395714,0.320207982,0.072298217,0.556755179,8.820201915,0.200103001,4.464285714,92.30532898,77.8770018,20.21514597,11.94586314,9.31062167,1.777997034,9.086980195,2.062843916,10.20185528,1.922648745,4.40139874,5.145261778,1.762164806,0.981475118,1.517167022,0.351867946,1.113096594,0.218839651,0.279044738,0.084551385
U,0.550225874,7.975446379,0.189289048,3.571428571,80.27269956,85.63297361,25.48275424,7.695511127,13.02367275,2.6194864,7.707044146,2.334386355,7.302825648,2.282552823,4.414342216,4.851679373,1.686053089,0.943781682,1.255871803,0.191681401,0.968543374,0.170038212,0.241437927,0.071147503,0.545497541,7.614753965,0.198718328,3.571428571,84.20005206,84.90768789,16.78010997,6.744357583,9.559194026,1.435247876,7.270490964,2.008423988,8.4566493,1.954733136,4.173503915,4.39345965,1.634833354,0.642124498,1.318380811,0.186538457,1.00460652,0.166432664,0.258859976,0.073298433
U,0.528933958,7.220774095,0.155739869,2.678571429,82.11636251,90.12440122,21.34783737,5.912146987,7.043081529,1.739483597,5.469485323,1.312197729,4.177509875,1.355512023,3.84479509,4.725454436,1.080599843,0.801617622,0.822175798,0.125078702,0.656960018,0.104609223,0.163163015,0.041143382,0.522530531,7.362957757,0.166887794,4.464285714,81.07517496,91.50900112,16.62324859,7.584022645,5.962393361,1.65515498,5.656342161,1.176613252,6.159429661,1.627998931,3.676897589,4.687536756,1.176852797,0.710230671,0.950860403,0.216474425,0.737525099,0.089049229,0.198611216,0.036823116
U,0.551603656,7.840402339,0.17257115,5.357142857,86.18627574,83.59863062,25.92063996,5.930174831,12.51672314,2.482423024,7.942884474,2.417954597,5.439561869,1.326358817,4.467494536,5.265107001,1.508467728,1.235746712,1.00984686,0.132410349,0.83793162,0.131425966,0.218814633,0.056816992,0.536107,7.671844019,0.17429111,4.464285714,87.21417949,85.09747538,18.32204923,11.25574118,6.99292283,1.53024072,7.668748426,1.960681708,7.035463392,1.662994104,4.114470126,5.01935085,1.377250697,0.808310949,1.059831829,0.234737761,0.810809515,0.166461849,0.232353687,0.060951876
U,0.56326344,9.134827688,0.178888839,4.464285714,86.91357952,76.66912175,36.09880573,13.2371743,11.09063632,1.778640901,8.166628148,1.934703536,7.012114993,1.112149076,4.513330552,4.936023706,1.624783293,0.993664027,1.154302375,0.212548634,0.890905204,0.181814196,0.248764864,0.060803043,0.565963047,8.177841772,0.183675465,4.464285714,86.36139205,77.69618466,32.0117938,16.26022885,7.954663698,1.970448121,8.474733359,1.929779047,8.359181111,2.419190763,4.326658709,4.871628756,1.628603393,0.91162901,1.298912556,0.225736518,0.963568036,0.163111584,0.242231419,0.044463337
U,0.537805702,9.400299676,0.18505734,4.464285714,82.00408837,83.01297012,38.25845381,9.44624868,12.15613265,2.052013466,8.011724857,2.226341965,6.602788044,1.906319341,4.539614273,5.835393788,1.662867548,1.582222326,1.228231139,0.291211027,0.982287588,0.145616311,0.256303544,0.052197153,0.530746944,8.745273288,0.182517694,4.464285714,85.17351434,83.52056124,29.73801319,14.90637539,6.83624333,1.36520014,7.609081431,1.666821253,7.643564881,1.617292509,4.291362232,5.417328514,1.548498146,1.044166377,1.214928561,0.218830534,0.95619661,0.136007084,0.245709554,0.055826252
U,0.517744543,7.564236893,0.149103932,1.785714286,78.35822604,93.64521797,21.67122405,5.036491669,7.40662692,3.606342492,4.296082882,0.835862664,4.775726537,0.813977651,3.613007044,4.491486815,1.004445668,0.558408212,0.735004287,0.096633271,0.581786186,0.123119196,0.140694406,0.036795962,0.506231668,7.369593695,0.156505915,5.357142857,80.03695626,93.16899244,17.38387971,10.12260963,5.231296764,1.439779165,5.238163731,1.191427964,5.704335268,1.06548182,3.451192533,4.527948292,1.07291357,0.489287578,0.872280919,0.124314605,0.659481423,0.106620698,0.167889434,0.034930396
